Binary Output 11694,Object name,0454_VV-02-09:CAL AIR,,
Binary Output 11694,Present value,0,,
Binary Output 11705,Active text,HEAT,,
Binary Output 11705,Inactive text,COOL,,
Binary Output 11705,Object name,0454_VV-02-10:HEAT.COOL,,
Binary Output 11705,Present value,0,,
Binary Output 11714,Active text,YES,,
Binary Output 11714,Inactive text,NO,,
Binary Output 11714,Object name,0454_VV-02-10:STPT DIAL,,
Binary Output 11714,Present value,0,,
Binary Output 11718,Active text,YES,,
Binary Output 11718,Inactive text,NO,,
Binary Output 11718,Object name,0454_VV-02-10:WALL SWITCH,,
Binary Output 11718,Present value,0,,
Binary Output 11721,Active text,NIGHT,,
Binary Output 11721,Inactive text,DAY,,
Binary Output 11721,Object name,0454_VV-02-10:NGT OVRD,,
Binary Output 11721,Present value,1,,
Binary Output 11729,Active text,NIGHT,,
Binary Output 11729,Inactive text,DAY,,
Binary Output 11729,Object name,0454_VV-02-10:DAY.NGT,,
Binary Output 11729,Present value,0,,
Binary Output 11741,Active text,ON,,
Binary Output 11741,Inactive text,OFF,,
Binary Output 11741,Object name,0454_VV-02-10:DO 1,,
Binary Output 11741,Present value,0,,
Binary Output 11742,Active text,ON,,
Binary Output 11742,Inactive text,OFF,,
Binary Output 11742,Object name,0454_VV-02-10:DO 2,,
Binary Output 11742,Present value,0,,
Binary Output 11743,Active text,ON,,
Binary Output 11743,Inactive text,OFF,,
Binary Output 11743,Object name,0454_VV-02-10:DO 3,,
Binary Output 11743,Present value,0,,
Binary Output 11744,Active text,ON,,
Binary Output 11744,Inactive text,OFF,,
Binary Output 11744,Object name,0454_VV-02-10:DO 4,,
Binary Output 11744,Present value,0,,
Binary Output 11745,Active text,ON,,
Binary Output 11745,Inactive text,OFF,,
Binary Output 11745,Object name,0454_VV-02-10:DO 5,,
Binary Output 11745,Present value,0,,
Binary Output 11746,Active text,ON,,
Binary Output 11746,Inactive text,OFF,,
Binary Output 11746,Object name,0454_VV-02-10:DO 6,,
Binary Output 11746,Present value,0,,
Binary Output 11784,Active text,RECAL,,
Binary Output 11784,Inactive text,CAL,,
Binary Output 11784,Object name,0454_VV-02-10:DMPR STATUS,,
Binary Output 11784,Present value,0,,
Binary Output 11787,Active text,YES,,
Binary Output 11787,Inactive text,NO,,
Binary Output 11787,Object name,0454_VV-02-10:CAL MODULE,,
Binary Output 11787,Present value,0,,
Binary Output 11794,Active text,YES,,
Binary Output 11794,Inactive text,NO,,
Binary Output 11794,Object name,0454_VV-02-10:CAL AIR,,
Binary Output 11794,Present value,0,,
Binary Output 11805,Active text,HEAT,,
Binary Output 11805,Inactive text,COOL,,
Binary Output 11805,Object name,0454_VV-02-11:HEAT.COOL,,
Binary Output 11805,Present value,0,,
Binary Output 11814,Active text,YES,,
Binary Output 11814,Inactive text,NO,,
Binary Output 11814,Object name,0454_VV-02-11:STPT DIAL,,
Binary Output 11814,Present value,0,,
Binary Output 11818,Active text,YES,,
Binary Output 11818,Inactive text,NO,,
Binary Output 11818,Object name,0454_VV-02-11:WALL SWITCH,,
Binary Output 11818,Present value,1,,
Binary Output 11821,Active text,NIGHT,,
Binary Output 11821,Inactive text,DAY,,
Binary Output 11821,Object name,0454_VV-02-11:NGT OVRD,,
Binary Output 11821,Present value,1,,
Binary Output 11829,Active text,NIGHT,,
Binary Output 11829,Inactive text,DAY,,
Binary Output 11829,Object name,0454_VV-02-11:DAY.NGT,,
Binary Output 11829,Present value,0,,
Binary Output 11841,Active text,ON,,
Binary Output 11841,Inactive text,OFF,,
Binary Output 11841,Object name,0454_VV-02-11:DO 1,,
Binary Output 11841,Present value,0,,
Binary Output 11842,Active text,ON,,
Binary Output 11842,Inactive text,OFF,,
Binary Output 11842,Object name,0454_VV-02-11:DO 2,,
Binary Output 11842,Present value,0,,
Binary Output 11843,Active text,ON,,
Binary Output 11843,Inactive text,OFF,,
Binary Output 11843,Object name,0454_VV-02-11:DO 3,,
Binary Output 11843,Present value,0,,
Binary Output 11844,Active text,ON,,
Binary Output 11844,Inactive text,OFF,,
Binary Output 11844,Object name,0454_VV-02-11:DO 4,,
Binary Output 11844,Present value,0,,
Binary Output 11845,Active text,ON,,
Binary Output 11845,Inactive text,OFF,,
Binary Output 11845,Object name,0454_VV-02-11:DO 5,,
Binary Output 11845,Present value,0,,
Binary Output 11846,Active text,ON,,
Binary Output 11846,Inactive text,OFF,,
Binary Output 11846,Object name,0454_VV-02-11:DO 6,,
Binary Output 11846,Present value,0,,
Binary Output 11884,Active text,RECAL,,
Binary Output 11884,Inactive text,CAL,,
Binary Output 11884,Object name,0454_VV-02-11:DMPR STATUS,,
Binary Output 11884,Present value,0,,
Binary Output 11887,Active text,YES,,
Binary Output 11887,Inactive text,NO,,
Binary Output 11887,Object name,0454_VV-02-11:CAL MODULE,,
Binary Output 11887,Present value,0,,
Binary Output 11894,Active text,YES,,
Binary Output 11894,Inactive text,NO,,
Binary Output 11894,Object name,0454_VV-02-11:CAL AIR,,
Binary Output 11894,Present value,0,,
Binary Output 11905,Active text,HEAT,,
Binary Output 11905,Inactive text,COOL,,
Binary Output 11905,Object name,0454_FVV-02-01:HEAT.COOL,,
Binary Output 11905,Present value,1,,
Binary Output 11914,Active text,YES,,
Binary Output 11914,Inactive text,NO,,
Binary Output 11914,Object name,0454_FVV-02-01:STPT DIAL,,
Binary Output 11914,Present value,0,,
Binary Output 11918,Active text,YES,,
Binary Output 11918,Inactive text,NO,,
Binary Output 11918,Object name,0454_FVV-02-01:WALL SWITCH,,
Binary Output 11918,Present value,1,,
Binary Output 11921,Active text,NIGHT,,
Binary Output 11921,Inactive text,DAY,,
Binary Output 11921,Object name,0454_FVV-02-01:NGT OVRD,,
Binary Output 11921,Present value,1,,
Binary Output 11929,Active text,NIGHT,,
Binary Output 11929,Inactive text,DAY,,
Binary Output 11929,Object name,0454_FVV-02-01:DAY.NGT,,
Binary Output 11929,Present value,0,,
Binary Output 11941,Active text,ON,,
Binary Output 11941,Inactive text,OFF,,
Binary Output 11941,Object name,0454_FVV-02-01:DO 1,,
Binary Output 11941,Present value,0,,
Binary Output 11942,Active text,ON,,
Binary Output 11942,Inactive text,OFF,,
Binary Output 11942,Object name,0454_FVV-02-01:DO 2,,
Binary Output 11942,Present value,0,,
Binary Output 11943,Active text,ON,,
Binary Output 11943,Inactive text,OFF,,
Binary Output 11943,Object name,0454_FVV-02-01:DO 3,,
Binary Output 11943,Present value,0,,
Binary Output 11944,Active text,ON,,
Binary Output 11944,Inactive text,OFF,,
Binary Output 11944,Object name,0454_FVV-02-01:DO 4,,
Binary Output 11944,Present value,0,,
Binary Output 11945,Active text,ON,,
Binary Output 11945,Inactive text,OFF,,
Binary Output 11945,Object name,0454_FVV-02-01:DO 5,,
Binary Output 11945,Present value,0,,
Binary Output 11946,Active text,ON,,
Binary Output 11946,Inactive text,OFF,,
Binary Output 11946,Object name,0454_FVV-02-01:FAN,,
Binary Output 11946,Present value,1,,
Binary Output 11994,Active text,YES,,
Binary Output 11994,Inactive text,NO,,
Binary Output 11994,Object name,0454_FVV-02-01:CAL AIR,,
Binary Output 11994,Present value,0,,
Binary Output 12005,Active text,HEAT,,
Binary Output 12005,Inactive text,COOL,,
Binary Output 12005,Object name,0454_FVV-02-02:HEAT.COOL,,
Binary Output 12005,Present value,1,,
Binary Output 12014,Active text,YES,,
Binary Output 12014,Inactive text,NO,,
Binary Output 12014,Object name,0454_FVV-02-02:STPT DIAL,,
Binary Output 12014,Present value,0,,
Binary Output 12018,Active text,YES,,
Binary Output 12018,Inactive text,NO,,
Binary Output 12018,Object name,0454_FVV-02-02:WALL SWITCH,,
Binary Output 12018,Present value,0,,
Binary Output 12021,Active text,NIGHT,,
Binary Output 12021,Inactive text,DAY,,
Binary Output 12021,Object name,0454_FVV-02-02:NGT OVRD,,
Binary Output 12021,Present value,1,,
Binary Output 12029,Active text,NIGHT,,
Binary Output 12029,Inactive text,DAY,,
Binary Output 12029,Object name,0454_FVV-02-02:DAY.NGT,,
Binary Output 12029,Present value,0,,
Binary Output 12041,Active text,ON,,
Binary Output 12041,Inactive text,OFF,,
Binary Output 12041,Object name,0454_FVV-02-02:DO 1,,
Binary Output 12041,Present value,0,,
Binary Output 12042,Active text,ON,,
Binary Output 12042,Inactive text,OFF,,
Binary Output 12042,Object name,0454_FVV-02-02:DO 2,,
Binary Output 12042,Present value,0,,
Binary Output 12043,Active text,ON,,
Binary Output 12043,Inactive text,OFF,,
Binary Output 12043,Object name,0454_FVV-02-02:DO 3,,
Binary Output 12043,Present value,0,,
Binary Output 12044,Active text,ON,,
Binary Output 12044,Inactive text,OFF,,
Binary Output 12044,Object name,0454_FVV-02-02:DO 4,,
Binary Output 12044,Present value,0,,
Binary Output 12045,Active text,ON,,
Binary Output 12045,Inactive text,OFF,,
Binary Output 12045,Object name,0454_FVV-02-02:DO 5,,
Binary Output 12045,Present value,0,,
Binary Output 12046,Active text,ON,,
Binary Output 12046,Inactive text,OFF,,
Binary Output 12046,Object name,0454_FVV-02-02:FAN,,
Binary Output 12046,Present value,0,,
Binary Output 12094,Active text,YES,,
Binary Output 12094,Inactive text,NO,,
Binary Output 12094,Object name,0454_FVV-02-02:CAL AIR,,
Binary Output 12094,Present value,0,,
Binary Output 12105,Active text,HEAT,,
Binary Output 12105,Inactive text,COOL,,
Binary Output 12105,Object name,0454_FVV-02-04:HEAT.COOL,,
Binary Output 12105,Present value,1,,
Binary Output 12114,Active text,YES,,
Binary Output 12114,Inactive text,NO,,
Binary Output 12114,Object name,0454_FVV-02-04:STPT DIAL,,
Binary Output 12114,Present value,0,,
Binary Output 12118,Active text,YES,,
Binary Output 12118,Inactive text,NO,,
Binary Output 12118,Object name,0454_FVV-02-04:WALL SWITCH,,
Binary Output 12118,Present value,0,,
Binary Output 12121,Active text,NIGHT,,
Binary Output 12121,Inactive text,DAY,,
Binary Output 12121,Object name,0454_FVV-02-04:NGT OVRD,,
Binary Output 12121,Present value,1,,
Binary Output 12129,Active text,NIGHT,,
Binary Output 12129,Inactive text,DAY,,
Binary Output 12129,Object name,0454_FVV-02-04:DAY.NGT,,
Binary Output 12129,Present value,0,,
Binary Output 12141,Active text,ON,,
Binary Output 12141,Inactive text,OFF,,
Binary Output 12141,Object name,0454_FVV-02-04:DO 1,,
Binary Output 12141,Present value,0,,
Binary Output 12142,Active text,ON,,
Binary Output 12142,Inactive text,OFF,,
Binary Output 12142,Object name,0454_FVV-02-04:DO 2,,
Binary Output 12142,Present value,0,,
Binary Output 12143,Active text,ON,,
Binary Output 12143,Inactive text,OFF,,
Binary Output 12143,Object name,0454_FVV-02-04:DO 3,,
Binary Output 12143,Present value,0,,
Binary Output 12144,Active text,ON,,
Binary Output 12144,Inactive text,OFF,,
Binary Output 12144,Object name,0454_FVV-02-04:DO 4,,
Binary Output 12144,Present value,0,,
Binary Output 12145,Active text,ON,,
Binary Output 12145,Inactive text,OFF,,
Binary Output 12145,Object name,0454_FVV-02-04:DO 5,,
Binary Output 12145,Present value,0,,
Binary Output 12146,Active text,ON,,
Binary Output 12146,Inactive text,OFF,,
Binary Output 12146,Object name,0454_FVV-02-04:FAN,,
Binary Output 12146,Present value,0,,
Binary Output 12194,Active text,YES,,
Binary Output 12194,Inactive text,NO,,
Binary Output 12194,Object name,0454_FVV-02-04:CAL AIR,,
Binary Output 12194,Present value,0,,
Binary Output 12205,Active text,HEAT,,
Binary Output 12205,Inactive text,COOL,,
Binary Output 12205,Object name,0454_FVV-02-05:HEAT.COOL,,
Binary Output 12205,Present value,1,,
Binary Output 12214,Active text,YES,,
Binary Output 12214,Inactive text,NO,,
Binary Output 12214,Object name,0454_FVV-02-05:STPT DIAL,,
Binary Output 12214,Present value,0,,
Binary Output 12218,Active text,YES,,
Binary Output 12218,Inactive text,NO,,
Binary Output 12218,Object name,0454_FVV-02-05:WALL SWITCH,,
Binary Output 12218,Present value,0,,
Binary Output 12221,Active text,NIGHT,,
Binary Output 12221,Inactive text,DAY,,
Binary Output 12221,Object name,0454_FVV-02-05:NGT OVRD,,
Binary Output 12221,Present value,1,,
Binary Output 12229,Active text,NIGHT,,
Binary Output 12229,Inactive text,DAY,,
Binary Output 12229,Object name,0454_FVV-02-05:DAY.NGT,,
Binary Output 12229,Present value,0,,
Binary Output 12241,Active text,ON,,
Binary Output 12241,Inactive text,OFF,,
Binary Output 12241,Object name,0454_FVV-02-05:DO 1,,
Binary Output 12241,Present value,0,,
Binary Output 12242,Active text,ON,,
Binary Output 12242,Inactive text,OFF,,
Binary Output 12242,Object name,0454_FVV-02-05:DO 2,,
Binary Output 12242,Present value,0,,
Binary Output 12243,Active text,ON,,
Binary Output 12243,Inactive text,OFF,,
Binary Output 12243,Object name,0454_FVV-02-05:DO 3,,
Binary Output 12243,Present value,0,,
Binary Output 12244,Active text,ON,,
Binary Output 12244,Inactive text,OFF,,
Binary Output 12244,Object name,0454_FVV-02-05:DO 4,,
Binary Output 12244,Present value,0,,
Binary Output 12245,Active text,ON,,
Binary Output 12245,Inactive text,OFF,,
Binary Output 12245,Object name,0454_FVV-02-05:DO 5,,
Binary Output 12245,Present value,0,,
Binary Output 12246,Active text,ON,,
Binary Output 12246,Inactive text,OFF,,
Binary Output 12246,Object name,0454_FVV-02-05:FAN,,
Binary Output 12246,Present value,1,,
Binary Output 12294,Active text,YES,,
Binary Output 12294,Inactive text,NO,,
Binary Output 12294,Object name,0454_FVV-02-05:CAL AIR,,
Binary Output 12294,Present value,0,,
Binary Output 12305,Active text,HEAT,,
Binary Output 12305,Inactive text,COOL,,
Binary Output 12305,Object name,0454_FVV-02-06:HEAT.COOL,,
Binary Output 12305,Present value,1,,
Binary Output 12314,Active text,YES,,
Binary Output 12314,Inactive text,NO,,
Binary Output 12314,Object name,0454_FVV-02-06:STPT DIAL,,
Binary Output 12314,Present value,0,,
Binary Output 12318,Active text,YES,,
Binary Output 12318,Inactive text,NO,,
Binary Output 12318,Object name,0454_FVV-02-06:WALL SWITCH,,
Binary Output 12318,Present value,0,,
Binary Output 12321,Active text,NIGHT,,
Binary Output 12321,Inactive text,DAY,,
Binary Output 12321,Object name,0454_FVV-02-06:NGT OVRD,,
Binary Output 12321,Present value,1,,
Binary Output 12329,Active text,NIGHT,,
Binary Output 12329,Inactive text,DAY,,
Binary Output 12329,Object name,0454_FVV-02-06:DAY.NGT,,
Binary Output 12329,Present value,0,,
Binary Output 12341,Active text,ON,,
Binary Output 12341,Inactive text,OFF,,
Binary Output 12341,Object name,0454_FVV-02-06:DO 1,,
Binary Output 12341,Present value,0,,
Binary Output 12342,Active text,ON,,
Binary Output 12342,Inactive text,OFF,,
Binary Output 12342,Object name,0454_FVV-02-06:DO 2,,
Binary Output 12342,Present value,0,,
Binary Output 12343,Active text,ON,,
Binary Output 12343,Inactive text,OFF,,
Binary Output 12343,Object name,0454_FVV-02-06:DO 3,,
Binary Output 12343,Present value,0,,
Binary Output 12344,Active text,ON,,
Binary Output 12344,Inactive text,OFF,,
Binary Output 12344,Object name,0454_FVV-02-06:DO 4,,
Binary Output 12344,Present value,0,,
Binary Output 12345,Active text,ON,,
Binary Output 12345,Inactive text,OFF,,
Binary Output 12345,Object name,0454_FVV-02-06:DO 5,,
Binary Output 12345,Present value,0,,
Binary Output 12346,Active text,ON,,
Binary Output 12346,Inactive text,OFF,,
Binary Output 12346,Object name,0454_FVV-02-06:FAN,,
Binary Output 12346,Present value,0,,
Binary Output 12394,Active text,YES,,
Binary Output 12394,Inactive text,NO,,
Binary Output 12394,Object name,0454_FVV-02-06:CAL AIR,,
Binary Output 12394,Present value,0,,
Binary Output 12405,Active text,HEAT,,
Binary Output 12405,Inactive text,COOL,,
Binary Output 12405,Object name,0454_FVV-02-07:HEAT.COOL,,
Binary Output 12405,Present value,1,,
Binary Output 12414,Active text,YES,,
Binary Output 12414,Inactive text,NO,,
Binary Output 12414,Object name,0454_FVV-02-07:STPT DIAL,,
Binary Output 12414,Present value,0,,
Binary Output 12418,Active text,YES,,
Binary Output 12418,Inactive text,NO,,
Binary Output 12418,Object name,0454_FVV-02-07:WALL SWITCH,,
Binary Output 12418,Present value,0,,
Binary Output 12421,Active text,NIGHT,,
Binary Output 12421,Inactive text,DAY,,
Binary Output 12421,Object name,0454_FVV-02-07:NGT OVRD,,
Binary Output 12421,Present value,1,,
Binary Output 12429,Active text,NIGHT,,
Binary Output 12429,Inactive text,DAY,,
Binary Output 12429,Object name,0454_FVV-02-07:DAY.NGT,,
Binary Output 12429,Present value,0,,
Binary Output 12441,Active text,ON,,
Binary Output 12441,Inactive text,OFF,,
Binary Output 12441,Object name,0454_FVV-02-07:DO 1,,
Binary Output 12441,Present value,0,,
Binary Output 12442,Active text,ON,,
Binary Output 12442,Inactive text,OFF,,
Binary Output 12442,Object name,0454_FVV-02-07:DO 2,,
Binary Output 12442,Present value,0,,
Binary Output 12443,Active text,ON,,
Binary Output 12443,Inactive text,OFF,,
Binary Output 12443,Object name,0454_FVV-02-07:DO 3,,
Binary Output 12443,Present value,0,,
Binary Output 12444,Active text,ON,,
Binary Output 12444,Inactive text,OFF,,
Binary Output 12444,Object name,0454_FVV-02-07:DO 4,,
Binary Output 12444,Present value,0,,
Binary Output 12445,Active text,ON,,
Binary Output 12445,Inactive text,OFF,,
Binary Output 12445,Object name,0454_FVV-02-07:DO 5,,
Binary Output 12445,Present value,0,,
Binary Output 12446,Active text,ON,,
Binary Output 12446,Inactive text,OFF,,
Binary Output 12446,Object name,0454_FVV-02-07:FAN,,
Binary Output 12446,Present value,0,,
Binary Output 12494,Active text,YES,,
Binary Output 12494,Inactive text,NO,,
Binary Output 12494,Object name,0454_FVV-02-07:CAL AIR,,
Binary Output 12494,Present value,0,,
Binary Output 12522,Active text,ON,,
Binary Output 12522,Inactive text,OFF,,
Binary Output 12522,Object name,0454_AHU02.SFVFD:CMD REV.STOP,,
Binary Output 12522,Present value,0,,
Binary Output 12524,Active text,ON,,
Binary Output 12524,Inactive text,OFF,,
Binary Output 12524,Object name,0454_AHU02.SFVFD:CMD RUN.STOP,,
Binary Output 12524,Present value,0,,
Binary Output 12529,Active text,ON,,
Binary Output 12529,Inactive text,OFF,,
Binary Output 12529,Object name,0454_AHU02.SFVFD:DAY.NGT,,
Binary Output 12529,Present value,0,,
Binary Output 12533,Active text,LOCK,,
Binary Output 12533,Inactive text,UNLOCK,,
Binary Output 12533,Object name,0454_AHU02.SFVFD:LOCK PANEL,,
Binary Output 12533,Present value,0,,
Binary Output 12535,Active text,ENABLE,,
Binary Output 12535,Inactive text,STOP,,
Binary Output 12535,Object name,0454_AHU02.SFVFD:RUN ENABLE,,
Binary Output 12535,Present value,0,,
Binary Output 12544,Active text,ON,,
Binary Output 12544,Inactive text,OFF,,
Binary Output 12544,Object name,0454_AHU02.SFVFD:MF INP 1,,
Binary Output 12544,Present value,0,,
Binary Output 12545,Active text,ON,,
Binary Output 12545,Inactive text,OFF,,
Binary Output 12545,Object name,0454_AHU02.SFVFD:MF INP 2,,
Binary Output 12545,Present value,0,,
Binary Output 12546,Active text,ON,,
Binary Output 12546,Inactive text,OFF,,
Binary Output 12546,Object name,0454_AHU02.SFVFD:MF INP 3,,
Binary Output 12546,Present value,0,,
Binary Output 12547,Active text,ON,,
Binary Output 12547,Inactive text,OFF,,
Binary Output 12547,Object name,0454_AHU02.SFVFD:MF INP 4,,
Binary Output 12547,Present value,0,,
Binary Output 12548,Active text,ON,,
Binary Output 12548,Inactive text,OFF,,
Binary Output 12548,Object name,0454_AHU02.SFVFD:MF INP 5,,
Binary Output 12548,Present value,0,,
Binary Output 12565,Active text,ENABLE,,
Binary Output 12565,Inactive text,DISABL,,
Binary Output 12565,Object name,0454_AHU02.SFVFD:PID MODE SL,,
Binary Output 12565,Present value,0,,
Binary Output 12590,Active text,ENABLE,,
Binary Output 12590,Inactive text,DISABL,,
Binary Output 12590,Object name,0454_AHU02.SFVFD:COMM FLT ENA,,
Binary Output 12590,Present value,1,,
Binary Output 12594,Active text,ON,,
Binary Output 12594,Inactive text,OFF,,
Binary Output 12594,Object name,0454_AHU02.SFVFD:RESET FAULT,,
Binary Output 12594,Present value,0,,
Binary Output 12596,Active text,FAULT,,
Binary Output 12596,Inactive text,OK,,
Binary Output 12596,Object name,0454_AHU02.SFVFD:EXTERNAL FLT,,
Binary Output 12596,Present value,0,,
Binary Output 12622,Active text,ON,,
Binary Output 12622,Inactive text,OFF,,
Binary Output 12622,Object name,0454_AHU11.SFVFD:CMD REV.STOP,,
Binary Output 12622,Present value,0,,
Binary Output 12624,Active text,ON,,
Binary Output 12624,Inactive text,OFF,,
Binary Output 12624,Object name,0454_AHU11.SFVFD:CMD RUN.STOP,,
Binary Output 12624,Present value,0,,
Binary Output 12629,Active text,ON,,
Binary Output 12629,Inactive text,OFF,,
Binary Output 12629,Object name,0454_AHU11.SFVFD:DAY.NGT,,
Binary Output 12629,Present value,0,,
Binary Output 12633,Active text,LOCK,,
Binary Output 12633,Inactive text,UNLOCK,,
Binary Output 12633,Object name,0454_AHU11.SFVFD:LOCK PANEL,,
Binary Output 12633,Present value,0,,
Binary Output 12635,Active text,ENABLE,,
Binary Output 12635,Inactive text,STOP,,
Binary Output 12635,Object name,0454_AHU11.SFVFD:RUN ENABLE,,
Binary Output 12635,Present value,0,,
Binary Output 12644,Active text,ON,,
Binary Output 12644,Inactive text,OFF,,
Binary Output 12644,Object name,0454_AHU11.SFVFD:MF INP 1,,
Binary Output 12644,Present value,0,,
Binary Output 12645,Active text,ON,,
Binary Output 12645,Inactive text,OFF,,
Binary Output 12645,Object name,0454_AHU11.SFVFD:MF INP 2,,
Binary Output 12645,Present value,0,,
Binary Output 12646,Active text,ON,,
Binary Output 12646,Inactive text,OFF,,
Binary Output 12646,Object name,0454_AHU11.SFVFD:MF INP 3,,
Binary Output 12646,Present value,0,,
Binary Output 12647,Active text,ON,,
Binary Output 12647,Inactive text,OFF,,
Binary Output 12647,Object name,0454_AHU11.SFVFD:MF INP 4,,
Binary Output 12647,Present value,0,,
Binary Output 12648,Active text,ON,,
Binary Output 12648,Inactive text,OFF,,
Binary Output 12648,Object name,0454_AHU11.SFVFD:MF INP 5,,
Binary Output 12648,Present value,0,,
Binary Output 12665,Active text,ENABLE,,
Binary Output 12665,Inactive text,DISABL,,
Binary Output 12665,Object name,0454_AHU11.SFVFD:PID MODE SL,,
Binary Output 12665,Present value,0,,
Binary Output 12690,Active text,ENABLE,,
Binary Output 12690,Inactive text,DISABL,,
Binary Output 12690,Object name,0454_AHU11.SFVFD:COMM FLT ENA,,
Binary Output 12690,Present value,1,,
Binary Output 12694,Active text,ON,,
Binary Output 12694,Inactive text,OFF,,
Binary Output 12694,Object name,0454_AHU11.SFVFD:RESET FAULT,,
Binary Output 12694,Present value,0,,
Binary Output 12696,Active text,FAULT,,
Binary Output 12696,Inactive text,OK,,
Binary Output 12696,Object name,0454_AHU11.SFVFD:EXTERNAL FLT,,
Binary Output 12696,Present value,0,,
Binary Output 12705,Active text,HEAT,,
Binary Output 12705,Inactive text,COOL,,
Binary Output 12705,Object name,0454_VV-02-05:HEAT.COOL,,
Binary Output 12705,Present value,1,,
Binary Output 12714,Active text,YES,,
Binary Output 12714,Inactive text,NO,,
Binary Output 12714,Object name,0454_VV-02-05:STPT DIAL,,
Binary Output 12714,Present value,0,,
Binary Output 12718,Active text,YES,,
Binary Output 12718,Inactive text,NO,,
Binary Output 12718,Object name,0454_VV-02-05:WALL SWITCH,,
Binary Output 12718,Present value,1,,
Binary Output 12721,Active text,NIGHT,,
Binary Output 12721,Inactive text,DAY,,
Binary Output 12721,Object name,0454_VV-02-05:NGT OVRD,,
Binary Output 12721,Present value,1,,
Binary Output 12729,Active text,NIGHT,,
Binary Output 12729,Inactive text,DAY,,
Binary Output 12729,Object name,0454_VV-02-05:DAY.NGT,,
Binary Output 12729,Present value,0,,
Binary Output 12741,Active text,ON,,
Binary Output 12741,Inactive text,OFF,,
Binary Output 12741,Object name,0454_VV-02-05:DO 1,,
Binary Output 12741,Present value,0,,
Binary Output 12742,Active text,ON,,
Binary Output 12742,Inactive text,OFF,,
Binary Output 12742,Object name,0454_VV-02-05:DO 2,,
Binary Output 12742,Present value,0,,
Binary Output 12743,Active text,ON,,
Binary Output 12743,Inactive text,OFF,,
Binary Output 12743,Object name,0454_VV-02-05:DO 3,,
Binary Output 12743,Present value,0,,
Binary Output 12744,Active text,ON,,
Binary Output 12744,Inactive text,OFF,,
Binary Output 12744,Object name,0454_VV-02-05:DO 4,,
Binary Output 12744,Present value,0,,
Binary Output 12745,Active text,ON,,
Binary Output 12745,Inactive text,OFF,,
Binary Output 12745,Object name,0454_VV-02-05:DO 5,,
Binary Output 12745,Present value,0,,
Binary Output 12746,Active text,ON,,
Binary Output 12746,Inactive text,OFF,,
Binary Output 12746,Object name,0454_VV-02-05:DO 6,,
Binary Output 12746,Present value,0,,
Binary Output 12784,Active text,RECAL,,
Binary Output 12784,Inactive text,CAL,,
Binary Output 12784,Object name,0454_VV-02-05:DMPR STATUS,,
Binary Output 12784,Present value,0,,
Binary Output 12787,Active text,YES,,
Binary Output 12787,Inactive text,NO,,
Binary Output 12787,Object name,0454_VV-02-05:CAL MODULE,,
Binary Output 12787,Present value,0,,
Binary Output 12794,Active text,YES,,
Binary Output 12794,Inactive text,NO,,
Binary Output 12794,Object name,0454_VV-02-05:CAL AIR,,
Binary Output 12794,Present value,0,,
Binary Output 12805,Active text,HEAT,,
Binary Output 12805,Inactive text,COOL,,
Binary Output 12805,Object name,0454_FVV-11-01:HEAT.COOL,,
Binary Output 12805,Present value,0,,
Binary Output 12814,Active text,YES,,
Binary Output 12814,Inactive text,NO,,
Binary Output 12814,Object name,0454_FVV-11-01:STPT DIAL,,
Binary Output 12814,Present value,0,,
Binary Output 12818,Active text,YES,,
Binary Output 12818,Inactive text,NO,,
Binary Output 12818,Object name,0454_FVV-11-01:WALL SWITCH,,
Binary Output 12818,Present value,1,,
Binary Output 12821,Active text,NIGHT,,
Binary Output 12821,Inactive text,DAY,,
Binary Output 12821,Object name,0454_FVV-11-01:NGT OVRD,,
Binary Output 12821,Present value,1,,
Binary Output 12829,Active text,NIGHT,,
Binary Output 12829,Inactive text,DAY,,
Binary Output 12829,Object name,0454_FVV-11-01:DAY.NGT,,
Binary Output 12829,Present value,0,,
Binary Output 12841,Active text,ON,,
Binary Output 12841,Inactive text,OFF,,
Binary Output 12841,Object name,0454_FVV-11-01:DO 1,,
Binary Output 12841,Present value,0,,
Binary Output 12842,Active text,ON,,
Binary Output 12842,Inactive text,OFF,,
Binary Output 12842,Object name,0454_FVV-11-01:DO 2,,
Binary Output 12842,Present value,0,,
Binary Output 12843,Active text,ON,,
Binary Output 12843,Inactive text,OFF,,
Binary Output 12843,Object name,0454_FVV-11-01:DO 3,,
Binary Output 12843,Present value,0,,
Binary Output 12844,Active text,ON,,
Binary Output 12844,Inactive text,OFF,,
Binary Output 12844,Object name,0454_FVV-11-01:DO 4,,
Binary Output 12844,Present value,0,,
Binary Output 12845,Active text,ON,,
Binary Output 12845,Inactive text,OFF,,
Binary Output 12845,Object name,0454_FVV-11-01:DO 5,,
Binary Output 12845,Present value,0,,
Binary Output 12846,Active text,ON,,
Binary Output 12846,Inactive text,OFF,,
Binary Output 12846,Object name,0454_FVV-11-01:FAN,,
Binary Output 12846,Present value,0,,
Binary Output 12894,Active text,YES,,
Binary Output 12894,Inactive text,NO,,
Binary Output 12894,Object name,0454_FVV-11-01:CAL AIR,,
Binary Output 12894,Present value,0,,
Binary Output 12905,Active text,HEAT,,
Binary Output 12905,Inactive text,COOL,,
Binary Output 12905,Object name,0454_VV-11-03:HEAT.COOL,,
Binary Output 12905,Present value,1,,
Binary Output 12914,Active text,YES,,
